2026-05-24 14:02:26,827 INFO     aci_pipeline.m6: M6 completat per https://www.sanidad.gob.es/; Institucional (profil=wcag_strict, ACI=3.67)
2026-05-24 14:02:26,827 INFO     aci_pipeline.m7: M7 completat per https://www.sanidad.gob.es/; Institucional: 15 intervencions prioritzades
2026-05-24 14:02:26,851 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_sanidad_gob_es_Institucional/www_sanidad_gob_es_Institucional_1779631339_wcag_strict.html
2026-05-24 14:02:26,852 INFO     aci_pipeline.m8: M8 completat per https://www.sanidad.gob.es/; Institucional -> results/gh-pages/reports/www_sanidad_gob_es_Institucional/www_sanidad_gob_es_Institucional_1779631339_wcag_strict.html
2026-05-24 14:02:26,852 INFO     aci_pipeline.cli: ACI=3.670/5.0 [wcag_strict] → results/gh-pages/reports/www_sanidad_gob_es_Institucional/www_sanidad_gob_es_Institucional_1779631339_wcag_strict.html
2026-05-24 14:02:26,852 INFO     aci_pipeline.cli: ── Pipeline: https://web.ub.edu/ [perfil=wcag_strict] ──
2026-05-24 14:02:34,085 INFO     aci_pipeline.m1: M1 completat per https://web.ub.edu/; Educatiu (mode=playwright)
2026-05-24 14:02:34,302 INFO     aci_pipeline.m2: M2 completat per https://web.ub.edu/; Educatiu → results/gh-pages/processed/structure/web_ub_edu_Educatiu_1779631346.json
2026-05-24 14:02:34,304 INFO     aci_pipeline.m3: M3 completat per https://web.ub.edu/; Educatiu
2026-05-24 14:02:34,305 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:34,306 INFO     aci_pipeline.m4: M4 completat per https://web.ub.edu/; Educatiu
2026-05-24 14:02:34,306 ERROR    aci_pipeline.m5: Error cridant Claude per element img_1: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:34,306 ERROR    aci_pipeline.m5: Error cridant Claude per element img_51: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:34,306 INFO     aci_pipeline.m5: M5: processats 2 elements visuals
2026-05-24 14:02:34,306 INFO     aci_pipeline.cli: M5-IA: 2 element(s) processats
2026-05-24 14:02:34,307 INFO     aci_pipeline.m6: M6 completat per https://web.ub.edu/; Educatiu (profil=wcag_strict, ACI=3.83)
2026-05-24 14:02:34,307 INFO     aci_pipeline.m7: M7 completat per https://web.ub.edu/; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:34,331 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/web_ub_edu_Educatiu/web_ub_edu_Educatiu_1779631346_wcag_strict.html
2026-05-24 14:02:34,331 INFO     aci_pipeline.m8: M8 completat per https://web.ub.edu/; Educatiu -> results/gh-pages/reports/web_ub_edu_Educatiu/web_ub_edu_Educatiu_1779631346_wcag_strict.html
2026-05-24 14:02:34,331 INFO     aci_pipeline.cli: ACI=3.830/5.0 [wcag_strict] → results/gh-pages/reports/web_ub_edu_Educatiu/web_ub_edu_Educatiu_1779631346_wcag_strict.html
2026-05-24 14:02:34,331 INFO     aci_pipeline.cli: ── Pipeline: https://www.uab.cat/ [perfil=wcag_strict] ──
2026-05-24 14:02:36,905 INFO     aci_pipeline.m1: M1 completat per https://www.uab.cat/; Educatiu (mode=playwright)
2026-05-24 14:02:36,907 INFO     aci_pipeline.m2: M2 completat per https://www.uab.cat/; Educatiu → results/gh-pages/processed/structure/www_uab_cat_Educatiu_1779631354.json
2026-05-24 14:02:36,908 INFO     aci_pipeline.m3: M3 completat per https://www.uab.cat/; Educatiu
2026-05-24 14:02:36,908 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:36,909 INFO     aci_pipeline.m4: M4 completat per https://www.uab.cat/; Educatiu
2026-05-24 14:02:36,909 INFO     aci_pipeline.m5: M5: processats 0 elements visuals
2026-05-24 14:02:36,909 INFO     aci_pipeline.m6: M6 completat per https://www.uab.cat/; Educatiu (profil=wcag_strict, ACI=3.56)
2026-05-24 14:02:36,910 INFO     aci_pipeline.m7: M7 completat per https://www.uab.cat/; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:36,934 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_uab_cat_Educatiu/www_uab_cat_Educatiu_1779631354_wcag_strict.html
2026-05-24 14:02:36,934 INFO     aci_pipeline.m8: M8 completat per https://www.uab.cat/; Educatiu -> results/gh-pages/reports/www_uab_cat_Educatiu/www_uab_cat_Educatiu_1779631354_wcag_strict.html
2026-05-24 14:02:36,934 INFO     aci_pipeline.cli: ACI=3.558/5.0 [wcag_strict] → results/gh-pages/reports/www_uab_cat_Educatiu/www_uab_cat_Educatiu_1779631354_wcag_strict.html
2026-05-24 14:02:36,934 INFO     aci_pipeline.cli: ── Pipeline: https://www.uv.es/ [perfil=wcag_strict] ──
2026-05-24 14:02:38,660 INFO     aci_pipeline.m1: M1 completat per https://www.uv.es/; Educatiu (mode=playwright)
2026-05-24 14:02:38,661 INFO     aci_pipeline.m2: M2 completat per https://www.uv.es/; Educatiu → results/gh-pages/processed/structure/www_uv_es_Educatiu_1779631356.json
2026-05-24 14:02:38,661 INFO     aci_pipeline.m3: M3 completat per https://www.uv.es/; Educatiu
2026-05-24 14:02:38,662 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:38,662 INFO     aci_pipeline.m4: M4 completat per https://www.uv.es/; Educatiu
2026-05-24 14:02:38,662 INFO     aci_pipeline.m5: M5: processats 0 elements visuals
2026-05-24 14:02:38,663 INFO     aci_pipeline.m6: M6 completat per https://www.uv.es/; Educatiu (profil=wcag_strict, ACI=3.68)
2026-05-24 14:02:38,663 INFO     aci_pipeline.m7: M7 completat per https://www.uv.es/; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:38,687 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_uv_es_Educatiu/www_uv_es_Educatiu_1779631356_wcag_strict.html
2026-05-24 14:02:38,687 INFO     aci_pipeline.m8: M8 completat per https://www.uv.es/; Educatiu -> results/gh-pages/reports/www_uv_es_Educatiu/www_uv_es_Educatiu_1779631356_wcag_strict.html
2026-05-24 14:02:38,687 INFO     aci_pipeline.cli: ACI=3.678/5.0 [wcag_strict] → results/gh-pages/reports/www_uv_es_Educatiu/www_uv_es_Educatiu_1779631356_wcag_strict.html
2026-05-24 14:02:38,687 INFO     aci_pipeline.cli: ── Pipeline: https://www.upc.edu/ca [perfil=wcag_strict] ──
2026-05-24 14:02:46,588 INFO     aci_pipeline.m1: M1 completat per https://www.upc.edu/ca; Educatiu (mode=playwright)
2026-05-24 14:02:46,628 INFO     aci_pipeline.m2: M2 completat per https://www.upc.edu/ca; Educatiu → results/gh-pages/processed/structure/www_upc_edu_ca_Educatiu_1779631358.json
2026-05-24 14:02:46,629 INFO     aci_pipeline.m3: M3 completat per https://www.upc.edu/ca; Educatiu
2026-05-24 14:02:46,630 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:46,631 INFO     aci_pipeline.m4: M4 completat per https://www.upc.edu/ca; Educatiu
2026-05-24 14:02:46,631 ERROR    aci_pipeline.m5: Error cridant Claude per element img_6: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:46,631 ERROR    aci_pipeline.m5: Error cridant Claude per element img_12: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:46,631 INFO     aci_pipeline.m5: M5: processats 2 elements visuals
2026-05-24 14:02:46,631 INFO     aci_pipeline.cli: M5-IA: 2 element(s) processats
2026-05-24 14:02:46,632 INFO     aci_pipeline.m6: M6 completat per https://www.upc.edu/ca; Educatiu (profil=wcag_strict, ACI=3.52)
2026-05-24 14:02:46,632 INFO     aci_pipeline.m7: M7 completat per https://www.upc.edu/ca; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:46,656 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_upc_edu_ca_Educatiu/www_upc_edu_ca_Educatiu_1779631358_wcag_strict.html
2026-05-24 14:02:46,656 INFO     aci_pipeline.m8: M8 completat per https://www.upc.edu/ca; Educatiu -> results/gh-pages/reports/www_upc_edu_ca_Educatiu/www_upc_edu_ca_Educatiu_1779631358_wcag_strict.html
2026-05-24 14:02:46,656 INFO     aci_pipeline.cli: ACI=3.517/5.0 [wcag_strict] → results/gh-pages/reports/www_upc_edu_ca_Educatiu/www_upc_edu_ca_Educatiu_1779631358_wcag_strict.html
2026-05-24 14:02:46,656 INFO     aci_pipeline.cli: ── Pipeline: https://www.ucm.es/ [perfil=wcag_strict] ──
2026-05-24 14:02:48,392 INFO     aci_pipeline.m1: M1 completat per https://www.ucm.es/; Educatiu (mode=playwright)
2026-05-24 14:02:48,393 INFO     aci_pipeline.m2: M2 completat per https://www.ucm.es/; Educatiu → results/gh-pages/processed/structure/www_ucm_es_Educatiu_1779631366.json
2026-05-24 14:02:48,393 INFO     aci_pipeline.m3: M3 completat per https://www.ucm.es/; Educatiu
2026-05-24 14:02:48,394 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:48,394 INFO     aci_pipeline.m4: M4 completat per https://www.ucm.es/; Educatiu
2026-05-24 14:02:48,394 INFO     aci_pipeline.m5: M5: processats 0 elements visuals
2026-05-24 14:02:48,395 INFO     aci_pipeline.m6: M6 completat per https://www.ucm.es/; Educatiu (profil=wcag_strict, ACI=3.68)
2026-05-24 14:02:48,395 INFO     aci_pipeline.m7: M7 completat per https://www.ucm.es/; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:48,420 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_ucm_es_Educatiu/www_ucm_es_Educatiu_1779631366_wcag_strict.html
2026-05-24 14:02:48,420 INFO     aci_pipeline.m8: M8 completat per https://www.ucm.es/; Educatiu -> results/gh-pages/reports/www_ucm_es_Educatiu/www_ucm_es_Educatiu_1779631366_wcag_strict.html
2026-05-24 14:02:48,420 INFO     aci_pipeline.cli: ACI=3.678/5.0 [wcag_strict] → results/gh-pages/reports/www_ucm_es_Educatiu/www_ucm_es_Educatiu_1779631366_wcag_strict.html
2026-05-24 14:02:48,420 INFO     aci_pipeline.cli: ── Pipeline: https://www.upf.edu/ [perfil=wcag_strict] ──
2026-05-24 14:02:51,038 INFO     aci_pipeline.m1: M1 completat per https://www.upf.edu/; Educatiu (mode=playwright)
2026-05-24 14:02:51,041 INFO     aci_pipeline.m2: M2 completat per https://www.upf.edu/; Educatiu → results/gh-pages/processed/structure/www_upf_edu_Educatiu_1779631368.json
2026-05-24 14:02:51,041 INFO     aci_pipeline.m3: M3 completat per https://www.upf.edu/; Educatiu
2026-05-24 14:02:51,042 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:51,042 INFO     aci_pipeline.m4: M4 completat per https://www.upf.edu/; Educatiu
2026-05-24 14:02:51,042 INFO     aci_pipeline.m5: M5: processats 0 elements visuals
2026-05-24 14:02:51,043 INFO     aci_pipeline.m6: M6 completat per https://www.upf.edu/; Educatiu (profil=wcag_strict, ACI=3.48)
2026-05-24 14:02:51,043 INFO     aci_pipeline.m7: M7 completat per https://www.upf.edu/; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:51,068 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_upf_edu_Educatiu/www_upf_edu_Educatiu_1779631368_wcag_strict.html
2026-05-24 14:02:51,068 INFO     aci_pipeline.m8: M8 completat per https://www.upf.edu/; Educatiu -> results/gh-pages/reports/www_upf_edu_Educatiu/www_upf_edu_Educatiu_1779631368_wcag_strict.html
2026-05-24 14:02:51,068 INFO     aci_pipeline.cli: ACI=3.480/5.0 [wcag_strict] → results/gh-pages/reports/www_upf_edu_Educatiu/www_upf_edu_Educatiu_1779631368_wcag_strict.html
2026-05-24 14:02:51,068 INFO     aci_pipeline.cli: ── Pipeline: https://www.uoc.edu/ca [perfil=wcag_strict] ──
2026-05-24 14:02:55,242 INFO     aci_pipeline.m1: M1 completat per https://www.uoc.edu/ca; Educatiu (mode=playwright)
2026-05-24 14:02:55,287 INFO     aci_pipeline.m2: M2 completat per https://www.uoc.edu/ca; Educatiu → results/gh-pages/processed/structure/www_uoc_edu_ca_Educatiu_1779631371.json
2026-05-24 14:02:55,287 INFO     aci_pipeline.m3: M3 completat per https://www.uoc.edu/ca; Educatiu
2026-05-24 14:02:55,289 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:55,290 INFO     aci_pipeline.m4: M4 completat per https://www.uoc.edu/ca; Educatiu
2026-05-24 14:02:55,290 ERROR    aci_pipeline.m5: Error cridant Claude per element img_0: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:55,290 ERROR    aci_pipeline.m5: Error cridant Claude per element img_2: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:55,290 ERROR    aci_pipeline.m5: Error cridant Claude per element img_3: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:55,290 ERROR    aci_pipeline.m5: Error cridant Claude per element img_4: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:55,290 ERROR    aci_pipeline.m5: Error cridant Claude per element img_5: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:55,290 INFO     aci_pipeline.m5: M5: processats 5 elements visuals
2026-05-24 14:02:55,291 INFO     aci_pipeline.cli: M5-IA: 5 element(s) processats
2026-05-24 14:02:55,291 INFO     aci_pipeline.m6: M6 completat per https://www.uoc.edu/ca; Educatiu (profil=wcag_strict, ACI=3.34)
2026-05-24 14:02:55,292 INFO     aci_pipeline.m7: M7 completat per https://www.uoc.edu/ca; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:55,354 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_uoc_edu_ca_Educatiu/www_uoc_edu_ca_Educatiu_1779631371_wcag_strict.html
2026-05-24 14:02:55,354 INFO     aci_pipeline.m8: M8 completat per https://www.uoc.edu/ca; Educatiu -> results/gh-pages/reports/www_uoc_edu_ca_Educatiu/www_uoc_edu_ca_Educatiu_1779631371_wcag_strict.html
2026-05-24 14:02:55,354 INFO     aci_pipeline.cli: ACI=3.342/5.0 [wcag_strict] → results/gh-pages/reports/www_uoc_edu_ca_Educatiu/www_uoc_edu_ca_Educatiu_1779631371_wcag_strict.html
2026-05-24 14:02:55,354 INFO     aci_pipeline.cli: ── Pipeline: https://www.url.edu/ca [perfil=wcag_strict] ──
2026-05-24 14:02:59,921 INFO     aci_pipeline.m1: M1 completat per https://www.url.edu/ca; Educatiu (mode=playwright)
2026-05-24 14:02:59,942 INFO     aci_pipeline.m2: M2 completat per https://www.url.edu/ca; Educatiu → results/gh-pages/processed/structure/www_url_edu_ca_Educatiu_1779631375.json
2026-05-24 14:02:59,943 INFO     aci_pipeline.m3: M3 completat per https://www.url.edu/ca; Educatiu
2026-05-24 14:02:59,944 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:02:59,944 INFO     aci_pipeline.m4: M4 completat per https://www.url.edu/ca; Educatiu
2026-05-24 14:02:59,945 ERROR    aci_pipeline.m5: Error cridant Claude per element img_0: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:59,945 ERROR    aci_pipeline.m5: Error cridant Claude per element img_1: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:59,945 ERROR    aci_pipeline.m5: Error cridant Claude per element img_2: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:59,945 ERROR    aci_pipeline.m5: Error cridant Claude per element img_3: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:59,945 ERROR    aci_pipeline.m5: Error cridant Claude per element img_4: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:59,945 ERROR    aci_pipeline.m5: Error cridant Claude per element img_5: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:02:59,945 INFO     aci_pipeline.m5: M5: processats 6 elements visuals
2026-05-24 14:02:59,945 INFO     aci_pipeline.cli: M5-IA: 6 element(s) processats
2026-05-24 14:02:59,946 INFO     aci_pipeline.m6: M6 completat per https://www.url.edu/ca; Educatiu (profil=wcag_strict, ACI=3.54)
2026-05-24 14:02:59,946 INFO     aci_pipeline.m7: M7 completat per https://www.url.edu/ca; Educatiu: 15 intervencions prioritzades
2026-05-24 14:02:59,970 INFO     aci_pipeline.m8: Informe HTML desat a: results/gh-pages/reports/www_url_edu_ca_Educatiu/www_url_edu_ca_Educatiu_1779631375_wcag_strict.html
2026-05-24 14:02:59,970 INFO     aci_pipeline.m8: M8 completat per https://www.url.edu/ca; Educatiu -> results/gh-pages/reports/www_url_edu_ca_Educatiu/www_url_edu_ca_Educatiu_1779631375_wcag_strict.html
2026-05-24 14:02:59,970 INFO     aci_pipeline.cli: ACI=3.544/5.0 [wcag_strict] → results/gh-pages/reports/www_url_edu_ca_Educatiu/www_url_edu_ca_Educatiu_1779631375_wcag_strict.html
2026-05-24 14:02:59,970 INFO     aci_pipeline.cli: ── Pipeline: https://www.unav.edu/ [perfil=wcag_strict] ──
2026-05-24 14:03:08,863 INFO     aci_pipeline.m1: M1 completat per https://www.unav.edu/; Educatiu (mode=playwright)
2026-05-24 14:03:09,059 INFO     aci_pipeline.m2: M2 completat per https://www.unav.edu/; Educatiu → results/gh-pages/processed/structure/www_unav_edu_Educatiu_1779631379.json
2026-05-24 14:03:09,060 INFO     aci_pipeline.m3: M3 completat per https://www.unav.edu/; Educatiu
2026-05-24 14:03:09,061 WARNING  aci_pipeline.m4: textstat no disponible; mètriques textuals omeses.
2026-05-24 14:03:09,062 INFO     aci_pipeline.m4: M4 completat per https://www.unav.edu/; Educatiu
2026-05-24 14:03:09,062 ERROR    aci_pipeline.m5: Error cridant Claude per element img_15: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:03:09,062 ERROR    aci_pipeline.m5: Error cridant Claude per element img_16: Client.__init__() got an unexpected keyword argument 'proxies'
2026-05-24 14:03:09,062 ERROR    aci_pipeline.m5: Error cridant Claude per element img_17: Client.__init__() got an unexpected keyword argument 'proxies'
